credit_score,income,loan_amount,loan_term,employment_status,property_value,loan_purpose,down_payment,residence_type,monthly_debt,fraud
642,44321.14,161281.43,15,unemployed,300022.83,refinance,32689.07,secondary,773.763853177139,0
612,48304.77,185530.23,20,unemployed,140907.25,home_improvement,13203.82,primary,1248.169037950265,0
725,82527.89,241834.15,25,unemployed,261376.06,refinance,40636.38,investment,2236.632766625798,0
621,41309.36,260750.44,10,employed,385097.8,home_improvement,25114.87,primary,1164.49295737946,0
842,36930.45,208609.34,20,employed,315124.19,home_improvement,30692.06,primary,1186.2180253176423,0
794,75712.88,245730.42,15,self-employed,334844.8,refinance,31558.03,secondary,520.9406003490063,0
773,51554.57,201350.96,15,unemployed,371966.08,refinance,36196.58,primary,1671.882754953561,0
635,65109.93,182863.47,20,unemployed,339623.22,home_improvement,20464.86,investment,2033.6174283392709,0
557,36150.78,300067.22,15,employed,304005.43,purchase,22481.44,investment,812.1060919062481,1
660,79073.24,249174.49,20,self-employed,316790.18,home_improvement,49522.52,secondary,1646.850629680345,0
726,40951.17,221497.19,10,employed,318901.74,refinance,18377.37,investment,218.2902616766822,0
820,19830.72,188152.24,20,self-employed,162575.31,refinance,45746.58,investment,457.9824707868974,0
727,35864.33,254896.6,25,employed,240451.03,home_improvement,33340.13,investment,472.02830682161414,0
807,44058.69,203325.45,10,self-employed,252290.91,purchase,36211.36,secondary,800.8229838520461,0
831,65349.65,197189.34,25,self-employed,302116.33,refinance,34256.47,primary,711.7763425793758,0
720,69942.86,216052.02,30,employed,400267.77,refinance,46799.52,investment,563.1883590662286,0
646,50520.22,233165.0,25,self-employed,380495.77,purchase,40230.69,secondary,693.2002762484859,0
650,66447.51,219798.18,30,employed,395971.58,purchase,48667.96,primary,1017.4391021503156,0
771,32438.39,215185.47,20,self-employed,259243.44,home_improvement,19899.08,primary,596.8258188507772,0
728,61037.28,161316.43,30,self-employed,406375.65,home_improvement,10761.98,primary,914.8954122979196,0
762,64664.78,187860.1,15,self-employed,331951.23,purchase,26601.22,investment,685.6888692321,0
634,61492.57,244442.01,25,unemployed,281631.69,home_improvement,19037.04,primary,1072.4959539463239,0
628,62541.28,221339.43,10,unemployed,237073.83,purchase,27660.8,secondary,328.77050623526276,0
708,65267.39,164206.74,15,employed,228779.9,refinance,26728.06,primary,873.1174151550647,0
798,67845.19,192958.4,30,employed,376415.89,refinance,45224.43,primary,2069.675946274386,0
695,63776.28,175262.99,15,employed,325224.54,refinance,23021.93,investment,1975.3124522023159,0
707,71419.7,164035.2,15,employed,385578.36,home_improvement,14087.59,secondary,572.8472011898829,0
757,53368.57,189551.9,20,self-employed,288831.57,purchase,42023.05,secondary,970.067990477226,0
722,55666.23,206735.75,10,employed,287365.01,purchase,34199.64,primary,663.2438648719688,0
632,46814.45,211163.5,30,unemployed,199283.86,refinance,35425.03,primary,744.3768118412681,0
716,42238.06,199818.22,10,unemployed,270669.88,refinance,28118.44,primary,1099.1481339662082,0
607,51628.09,181575.79,25,self-employed,330922.02,refinance,20975.09,secondary,1686.8607374688706,0
761,43948.71,232788.25,10,self-employed,303076.31,purchase,16840.91,secondary,459.40843370150884,0
803,75972.35,225308.8,15,unemployed,236311.43,home_improvement,40608.34,investment,1589.7440375547126,0
841,78639.17,209918.53,25,self-employed,225361.12,purchase,20863.51,primary,2315.133074584411,0
739,59646.48,278210.99,15,unemployed,246552.38,home_improvement,37194.46,primary,1111.1397111362269,0
761,51922.32,153074.28,10,self-employed,392245.12,purchase,17706.65,investment,588.6692902815893,0
849,65273.6,190540.92,15,self-employed,333148.88,purchase,20860.65,investment,1200.4351030430612,0
738,54262.65,230599.69,30,employed,303338.78,refinance,34756.09,primary,748.4502612329787,0
769,52040.53,256148.43,15,unemployed,269599.05,purchase,22971.02,primary,909.7152970478121,0
631,83541.89,191051.73,25,employed,180187.18,home_improvement,28471.98,secondary,680.329422893511,0
626,66381.82,203709.25,15,self-employed,199661.5,home_improvement,25892.24,secondary,2037.129749986154,0
826,65677.95,221946.73,30,employed,390737.93,purchase,28378.25,secondary,364.95251124412096,0
797,39022.47,178290.24,25,self-employed,174915.32,refinance,23182.78,primary,504.69548418048447,0
802,61947.96,179585.53,25,unemployed,57871.42,home_improvement,19777.04,secondary,1484.475714840404,0
715,84258.53,221723.27,15,employed,180063.02,purchase,15253.19,secondary,2056.322696249906,0
747,43998.04,218437.76,25,employed,224536.67,home_improvement,28791.96,investment,196.89732599571659,0
656,51172.06,173528.29,15,unemployed,220458.73,refinance,46589.47,secondary,1316.7067317842193,0
782,38937.5,195469.75,10,self-employed,458672.01,home_improvement,14049.44,secondary,462.99438343830184,0
811,45168.62,219076.55,20,self-employed,258105.52,refinance,37350.36,secondary,983.9303497492867,0
767,22999.01,187412.06,20,unemployed,307755.57,home_improvement,20921.78,primary,727.194099145676,0
748,43470.04,209062.29,15,employed,328743.91,home_improvement,40720.28,primary,1106.3915827407293,0
775,37883.68,210305.68,20,unemployed,347630.91,home_improvement,46246.87,investment,555.3788869851134,0
721,45386.52,150544.55,25,employed,342370.13,home_improvement,25957.95,secondary,281.5104987352033,0
825,62772.41,217440.23,10,self-employed,283074.53,home_improvement,36399.0,investment,351.0878868204765,0
801,53429.5,221251.02,15,employed,225106.47,refinance,18140.96,secondary,369.42775098572656,0
645,24859.81,174298.03,25,self-employed,314686.91,refinance,47692.82,investment,562.9352935228977,0
656,42839.27,296081.7,20,employed,368809.57,refinance,31345.09,secondary,469.95368678071276,0
692,51373.9,154261.34,10,employed,250730.72,home_improvement,13730.67,secondary,571.0133313270637,0
637,80085.8,173431.29,20,employed,117085.55,purchase,19887.85,investment,2275.611635220682,0
815,64765.03,210052.63,20,unemployed,342691.07,refinance,22136.01,investment,1818.014178634086,0
772,54483.6,210502.9,25,self-employed,237337.27,refinance,40078.12,primary,1217.8217645522163,0
623,52159.05,206642.73,10,employed,292325.81,refinance,29962.1,secondary,1396.5489239801152,0
423,40104.61,226208.71,20,self-employed,236724.66,purchase,11133.84,secondary,647.2669884887927,1
748,71652.03,150530.31,30,unemployed,343923.02,home_improvement,13284.11,primary,1593.1650397173019,0
659,40677.9,190719.55,20,unemployed,306402.69,home_improvement,28898.37,primary,631.7596776661206,0
607,34687.1,192389.83,15,self-employed,305531.29,home_improvement,25088.12,investment,1043.3726393539182,0
646,86575.56,200596.57,10,unemployed,293181.93,home_improvement,37768.0,investment,541.1349665684423,0
736,23824.83,170434.36,15,employed,374057.41,refinance,10929.75,primary,733.4814289471082,0
783,51434.09,176789.47,10,self-employed,359856.61,refinance,21309.03,primary,419.0838223920977,0
823,62232.6,219981.7,10,employed,326780.43,refinance,32377.98,primary,2040.4990311309034,0
618,71077.23,189834.24,15,employed,247097.96,home_improvement,29259.68,secondary,1997.2526062385082,0
772,83267.22,170556.88,20,unemployed,232140.03,home_improvement,48140.01,secondary,1072.1495153291455,0
729,85568.05,227083.72,15,unemployed,171372.83,refinance,43703.18,secondary,1751.1765276607966,0
688,62107.31,204368.89,30,self-employed,163990.58,refinance,15718.37,primary,861.1665828185567,0
730,51312.36,183443.36,25,unemployed,304237.88,home_improvement,38163.41,secondary,361.09447311255354,0
780,63294.98,179171.72,30,self-employed,286513.18,home_improvement,26291.09,investment,651.313346001045,0
793,54828.35,196220.27,10,employed,328855.18,purchase,32447.35,secondary,1463.3603281601677,0
829,35464.34,224841.61,25,employed,313318.62,refinance,11949.27,investment,297.8509170851208,0
840,78224.35,169082.39,15,self-employed,353736.97,home_improvement,25056.98,secondary,2370.113137196298,0
828,62753.53,222417.41,25,employed,303444.93,home_improvement,49422.1,secondary,614.8710332612451,0
538,4769.7,181953.03,15,self-employed,208292.69,purchase,8619.52,secondary,53.083184754406155,1
601,57782.1,155799.78,10,employed,251911.1,purchase,11212.79,investment,1822.3113884590216,0
784,47697.19,193111.95,10,unemployed,286852.64,refinance,14932.24,primary,469.68243971400625,0
720,68652.41,201057.58,15,unemployed,374261.25,purchase,23688.22,investment,1169.9737987620333,0
621,74153.58,209207.05,30,unemployed,456773.09,home_improvement,36653.69,primary,1938.164511418644,0
726,66637.89,184656.2,30,unemployed,281197.22,home_improvement,37741.61,secondary,1246.358523546681,0
663,50072.22,216613.2,30,employed,206983.9,purchase,45010.73,investment,285.2653120881872,0
798,56283.99,197715.58,15,self-employed,291747.85,refinance,20155.44,investment,1623.9944419878275,0
640,38917.36,202011.62,25,employed,363281.69,refinance,47799.23,primary,846.9168900008785,0
675,34301.38,180376.98,25,employed,284615.23,refinance,35958.21,investment,1009.6461475964372,0
713,42581.5,152316.23,15,employed,125779.94,purchase,21841.84,secondary,1201.5837856554115,0
823,60998.87,217201.98,20,employed,394661.18,refinance,24686.76,investment,1550.16894905583,0
674,69653.57,106203.34,15,employed,234240.3,refinance,37467.99,primary,1007.3726680013908,0
748,45449.62,174873.35,25,self-employed,360176.88,purchase,39354.86,investment,1344.906762917667,0
627,64724.91,221482.4,20,self-employed,449843.01,purchase,39531.97,investment,1873.1820231742377,0
606,86582.77,182853.02,30,employed,358730.67,home_improvement,24885.53,investment,2735.193130095746,0
657,47798.78,155876.99,20,employed,402338.93,refinance,47793.04,secondary,936.1667042292739,0
375,29466.63,218932.95,20,unemployed,233531.05,home_improvement,14747.21,primary,1127.1517661043831,1
674,41499.52,221139.84,20,unemployed,268640.54,home_improvement,39463.41,primary,223.16977070809287,0
754,83610.84,152642.0,30,employed,320813.27,refinance,48525.07,investment,2593.6180986625136,0
734,25162.61,232706.18,15,employed,408091.2,refinance,22077.44,secondary,295.0573139355221,0
676,51362.26,219160.94,15,unemployed,314378.57,home_improvement,30157.11,investment,1679.5849363567288,0
745,72827.62,232171.51,15,self-employed,353153.39,refinance,20303.31,investment,803.925785145613,0
677,62644.22,171811.46,30,employed,190815.4,purchase,15098.1,investment,975.4138975815978,0
673,-9848.16,197494.75,15,unemployed,276340.67,purchase,2074.42,investment,-334.9638896409438,1
603,62263.59,244231.22,15,self-employed,277408.51,home_improvement,30563.17,secondary,959.8692844443864,0
822,38710.53,169941.82,15,unemployed,346024.39,refinance,30216.41,secondary,993.0657009503003,0
642,75420.74,281325.35,15,self-employed,257053.46,refinance,17615.83,investment,767.9492261803812,1
827,53113.57,153027.34,10,self-employed,365400.38,home_improvement,23056.87,primary,1192.7606008132166,0
359,6507.22,223294.45,20,self-employed,309081.28,home_improvement,23425.35,secondary,256.2074672575143,1
730,57345.77,225157.52,30,self-employed,389229.53,home_improvement,27615.57,secondary,1692.4262462912372,0
671,71114.73,162454.12,15,unemployed,164342.57,home_improvement,49069.65,investment,2265.4805513944284,0
606,38173.77,197712.94,30,unemployed,316742.64,purchase,39767.64,secondary,730.3175119732048,0
745,58869.58,239597.18,15,self-employed,126242.72,home_improvement,47676.31,investment,1911.1675018182746,0
677,33654.26,164189.61,10,self-employed,230682.05,refinance,35144.95,secondary,685.398767871556,0
739,49160.42,158972.02,20,employed,397189.26,refinance,42468.9,primary,969.4297905979253,0
783,75403.87,178696.08,20,self-employed,281256.91,home_improvement,47819.64,secondary,1643.1381478026392,0
656,71152.91,162961.42,15,employed,336310.61,home_improvement,19205.74,investment,364.43778896249205,0
681,48782.79,243182.36,25,unemployed,144447.4,purchase,42532.84,investment,522.1186962837351,0
703,68995.95,174648.78,15,employed,205010.78,purchase,20820.41,secondary,610.9356839039955,0
786,61730.21,209810.18,30,employed,362514.56,refinance,12296.19,investment,986.5906596850995,0
642,44619.21,138273.76,25,self-employed,354451.5,refinance,14882.13,primary,280.8128123185643,0
615,59218.21,201712.22,25,employed,294847.52,purchase,17923.7,secondary,697.9204420417889,0
834,61550.88,181157.73,15,self-employed,452063.89,refinance,10206.91,primary,1127.5705012363073,0
336,22303.04,172819.9,30,self-employed,268831.42,home_improvement,3713.96,primary,838.7276323551587,1
747,46921.54,199348.29,10,self-employed,243972.88,purchase,49944.27,secondary,860.9244874113799,0
745,40594.36,135417.76,15,unemployed,166464.99,home_improvement,22888.55,investment,392.035935076107,0
724,70228.61,215474.38,30,self-employed,145131.91,home_improvement,24152.24,secondary,2208.3986235054863,0
833,87350.08,228047.17,15,self-employed,282465.93,purchase,31973.93,primary,2135.615965277211,0
660,41405.57,169220.18,15,employed,427679.6,home_improvement,37050.85,secondary,306.0598957732014,0
795,56096.12,188172.58,20,unemployed,329326.02,home_improvement,19590.7,primary,958.8657743610834,0
797,52881.23,184697.02,15,employed,286057.21,refinance,45581.45,secondary,1531.6435516839124,0
621,41057.59,177559.95,20,self-employed,333290.52,purchase,47998.74,secondary,1219.0256367132706,0
625,69689.79,234982.98,10,self-employed,292274.64,home_improvement,37589.91,primary,757.5496189650363,0
795,50805.19,190374.34,25,employed,153118.09,home_improvement,35893.05,investment,1557.8870448065968,0
847,28498.94,212772.39,15,self-employed,154942.0,purchase,16553.01,primary,534.8258375221781,0
791,45434.41,210202.02,10,employed,244660.64,home_improvement,19028.49,secondary,468.5616414457563,0
669,29681.52,242234.51,15,employed,229424.44,refinance,15994.5,primary,939.6312549015896,0
753,56971.27,190064.7,15,employed,235584.0,refinance,22173.7,secondary,1403.6223878915246,0
712,63727.57,168129.62,15,unemployed,266248.86,purchase,41033.63,primary,691.0001607508698,0
829,45842.59,235273.01,25,self-employed,284225.89,home_improvement,23914.95,secondary,1295.2625280255343,0
716,62308.98,207755.62,10,self-employed,340272.18,refinance,18610.78,investment,1833.2486455267558,0
743,61178.9,191891.42,30,employed,223505.17,home_improvement,41493.41,secondary,959.276314226133,0
650,70560.73,227789.77,15,self-employed,241171.34,home_improvement,12286.56,investment,637.8370293514427,0
671,82225.41,208202.44,30,self-employed,406078.76,refinance,17506.23,investment,1043.7189853772513,0
717,43503.7,220452.21,20,self-employed,337423.34,home_improvement,49459.3,investment,460.59123546686277,0
702,47469.87,170195.48,25,self-employed,351905.72,refinance,11769.7,primary,817.6532006106787,0
766,47343.22,202202.24,15,self-employed,340362.31,refinance,47002.88,primary,232.95189394894112,0
722,59462.1,192663.83,20,employed,262379.22,refinance,49620.36,investment,837.245758877837,0
300,41223.23,190391.14,20,employed,337668.33,refinance,29474.86,secondary,569.774507713646,1
752,62338.25,173306.85,15,self-employed,366207.75,purchase,11416.43,primary,1376.2242316119025,0
800,41107.9,200230.74,20,self-employed,239169.35,home_improvement,44504.04,investment,552.197950058289,0
686,46244.1,197000.71,25,self-employed,332689.47,refinance,28214.83,investment,1448.4197027584944,0
715,52813.07,230744.62,20,unemployed,232769.44,home_improvement,40914.84,investment,1564.376732731967,0
691,68000.26,202573.42,10,self-employed,374072.81,refinance,32099.25,secondary,1464.4441003208176,0
